OP work id,BDRC work id
W72DD4ECE,WA0XL6A9AAC897065
W6BD49800,WA0XL9B9BF1F2E1EA
W1F9B4543,WA0XLF50CB8BC8D5E
W3343FD8B,WA0XLDA852FB1AB6C
W0A84C1D1,WA0RT3270
W0337BE7E,WA0XL0D0552196655
WBCB72897,WA0XLFBD93E6DCF72
W3D1F01E4,WA0XL5B7637576716
W0332179A,WA0XLFBD8987FAF43
W9689B710,WA0XLA689847A43FB
WB3B253F9,WA0XL2CC5D02B5817
WF89437C8,WA0XL6E06DD3A30C1
W88A5B8E5,WA0XL024EC538FC4E
W43A47315,WA0XL25C2A70FAEBB
WBAD8FBAF,WA0XLC6DEA3EF816E
WB1E33735,WA0XLB16848CBF068
W1D6FA0A7,WA0XLD939EE28CDA4
W84688465,WA0XL60E4E4F714DF
WE7538B37,WA0XLFA5857495CA4
WDE63ED19,WA0XL78A3F1A93569
W900809F6,WA0XLB6FF81D6635F
WC595CC8E,WA0XLDCF2592E2839
WEAD8B733,WA0XL07F92DB249BC
W264E9199,WA0XLBDB0A2E8FAAA
WDDB7F04C,WA1FEMC030016
W85C49B24,WA0XL8B555D5541F9
W7456AA8B,WA0XLF26C4C9599A6
WACB550D2,WA0XLD4FEBCDA1E8C
W1F4CCA17,WA0XLD6DA2F41A963
W974EFF19,WA0XLD1211B75C692
WBC55FAA3,WA0XL72B570ABAB19
W5B68AAAA,WA1FEMC100092
W4F926D38,WA0XLD406F026D65A
WB210BB49,WA1FEMC070015
WA1F4933D,WA0XL490CA2214765
W69564C27,WA0XL93A1ED97B190
WAA4F5571,WA0XL9572509D380F
W527A267D,WA1FEMC100006
W49333342,WA0XLED0895E94D09
W9FAD94B0,WA0XLF5319C346AB9
W78884BBA,WA0XL03848BA1FDB3
W631EF7A7,WA0XL66C7A0F5FC2A
WE0848FAF,WA0XL67EAF407B164
W5BEAFA0F,WA0XL91C899DE3A4D
W9BFBF29F,WA0XL7E81E30C7B94
WEE112229,WA0XLE2A54041CA5A
WD434FA69,WA0XL71F19FCEE0B6
W28770821,WA0XL34C0B23BB210
W5F8B2841,WA0XLE44D62756B5E
WD8A32A44,WA3CN22984
WE9E0C539,WA0XL80F5A7BD7858
W3C0CC37D,WA0XLEBBB56C4E052
W262CEA85,WA0XLD093C98D679B
WA5B4CFB5,WA0XL3491D6EC4B19
W11E14428,WA0XL710079D44CAC
W3448B249,WA0XL71DF5C3A4F37
W60310C2B,WA0XL30B81F3DB523
W02B72709,WA0XLE0B629373FE9
WABA15DB7,WA0XLC5D5182B3F34
W36F33893,WA0XLC35874BD5E8A
W70730CB4,WA0XLE991D6FE5CE7
WE33F3107,WA0XL4D552B503536
W37979B73,WA0XLE9E1681673A2
W6465D7D0,WA0XL7258E6C82B52
W393C5C90,WA0XLFF03BEB4924B
W3A3F8726,WA0XLF5383323F23C
WAB5F7FB0,WA0XLFAC8A97E38F6
WE2796B29,WA0XL9B291D20DE06
W77ECAE77,WA0XLF4987358B5EF
W6ABB74F3,WA0XLF8A1E8F9A8B3
W16F4E583,WA0XLBDF1286BB3AC
W6BC9047C,WA0XLA980626DD090
W04508406,WA0XLCAB0968E920E
W198B45BD,WA0XLBDDC3CC23734
WB78C7B1F,WA0XL48B751AC2155
W73EE9006,WA0XLFBD782A7E30C
W88589898,WA0XLD5A2E0E01A9A
W4DD7D042,WA0XLC383E8CF3482
WF915B401,WA0XL8EF0D2BEFB01
WA8197EB5,WA1FEMC050001
WE139E3A0,WA0XLD748AD66C247
W42C6E1B0,WA0XLF26F619AB400
W23988826,WA0XLA42C001C793D
W09F08E78,WA0XLCF379D7D70CD
WA9879FD2,WA0XL6B25F669AD94
W6AFFFFE4,WA0XLFF7821C7E479
WBC7C3F7F,WA0XLEDF6AE8A39D1
WB24BD4A4,WA0XLA5B622C38FEF
WAD142317,WA0XLE1E565EF9CE1
WABA93CD2,WA0XLB1CE519B0B29
W7970E277,WA0RT0813
W5EE525E2,WA0XL61C4DAFF3E1E
W6A5493B8,WA0XL4859EE5DEEDB
W5607F4C5,WA0XL87A6F83CCE7B
WE48B7E71,WA0XLCF1371E4CE40
WADB7BE1B,WA0XLA34F75EFC1B9
W3A391237,WA0XLDE4FAE2CD551
WE3B46720,WA0XLC9DD4EADCC37
W63565244,WA0XLA05454408E1C
W754318D1,WA0XLB0541994D1D2
WE4C236C0,WA0XL3B2940933252
WA65F0DB1,WA0XL02FEE7B345E3
W5B47CFE5,WA0XL652186E42AD1
W9112C115,WA0XL71FBB2698B2E
W1C8E3EE7,WA0XLD425CFCB2477
WEDC8BDC0,WA0XL11BDF28B3560
W4A0535D0,WA0XLCF3F0E226911
W44EEF431,WA0XLFED3882C2F21
WCF50DFBF,WA0XL99428906061C
W00B73FA3,WA0XL7D236E0E36E1
WA422D8C2,WA0XLEE73C40742AB
W54155599,WA0XL714CE9D99CB9
W6FEED2A2,WA0XLCABB2575F73F
WC2CA0069,WA0XLED488D4359D0
W5CFDB824,WA0XLB64F470272AC
WB94DD421,WA0XLD52381E026F6
W99CC735C,WA1FEMC060007
WCAEA80AE,WA1FEMC010007
W81BA1194,WA0XL052BA95E8FA2
W83D8D4AA,WA0XLD98BD731640D
WFE00D98D,WA0XL60F8EC298F03
W3C44F344,WA0XLFCCE5AF79B9D
W548B6600,WA0XL292FA6703752
WCC9CBBAA,WA0RT1712
W80B8ADEF,WA0XL9AC18B2A6B7B
WC32E2597,WA8LS32614
WCEBA84AE,WA0XL89F0FEB1C5B5
W71F94C27,WA0XLFCDDC2FA1D98
W7A7BE382,WA0XL91ABE1F77620
W666CB63C,WA0XL7761276F3EE8
W45761807,WA0XL63845B50D97E
W766D6F6C,WA0XL0E475F2EE950
WABDAA488,WA0XL191592B3EA39
W8F35EF80,WA4CZ307774
W9815E64C,WA0XL35450276E60C
W0FCCF569,WA0XLC0C5EA99D78E
W885516E0,WA0XL6A4087090436
W3738D9E7,WA0XLA1C25E55B5CD
W542D94FF,WA1FEMC140010
W7557A304,WA0XL3DD87080EDE2
W07FFDCD9,WA4CZ355870
WC9003C95,WA0XL5560116D20CB
WB8DE7024,WA0XLEDAAC4D75079
W196B50D0,WA0XLF148DD708087
W58777435,WA0XL9C322808F144
W599B93B4,WA0XLA02FC8D8A2AD
WA64011BA,WA0XLF4F402213B16
WC81AAD75,WA0XL43E448435BDF
W30D60C03,WA0XLC09E928C6B45
WB22D21B5,WA0XL36E337612C4B
W22DF20AA,WA0XL5E887675F9F4
W4DF3101F,WA0XLC990E46AB30C
W554E3F57,WA0XLA1838212F049
WABB1ED81,WA0XL4C04C7DB932F
WC7AEA8A6,WA0XLCA8E92269377
W4FF891A9,WA0XLC5A00ED6FF91
W70002E80,WA0XLF32197B0D089
W9AA5357A,WA0XLD770287390F9
W46D4AAA2,WA0XL362F24CF473E
WEE77E0BE,WA0XLAC0AFCC5FEC1
W4EC4A844,WA0XL38A2D3AA7DAE
W3E57F831,WA0XLCD4A63CB1907
WBB65F7DB,WA0XL8ECF7336D359
W5F345413,WA0XL6DD0FE4785A2
WDC43DE13,WA0XL6AB6F82E1329
W7F01B4EE,WA0XLEB3F77CCC49C
W5ED25481,WA0XLF084091C4218
W4C21C7BF,WA0XLD3B99F9E2E97
W8E9D0E24,WA0XL05124B456298
WA8081820,WA0XL4D1276B2C5BF
W3E8F8C54,WA0XLA2DB0D757867
W394AC993,WA0XLF77546C0E44E
W09DCD807,WA0XL714B1EE8FE7C
W1A472474,WA0XLFE392F75021E
W83E3BDAE,WA0XL9CADE2E35C04
WF302DF74,WA0XL1C4BB39E2FA3
W04419477,WA0XLFB3AE39CE8DE
W7E43D23D,WA0XL625ECEE3F46B
WD36E98E5,WA0XL70B345823091
WF7908448,WA0XLAE700344C721
WE3C6227D,WA0XLCDB0280D6A02
WF8D88C8D,WA0XL86374471C976
WE228AAAE,WA0XLFF04B65027E3
WA93DC9BA,WA0XLDE202B443E3E
W70755754,WA1KG25297
W7BD1096E,WA0XLB44894B889C7
WBF6AFD35,WA0XLE4DEDAEE5CEF
WCCB410B2,WA0LULDC339166
W0E1BB7C7,WA0XL32E236C95885
WABBA110A,WA0XLE6046DFD1DD8
W4E751EF6,WA0XL51E63D3F0214
W035A5CC3,WA1FEMC010047
W6A36008A,WA30136
WDFE9590F,WA0XL2FBA71F4D6BC
W79C4949F,WA0XL49C32637A6F7
WB9672AB8,WA0XL447C3DB98446
W9914F4B3,WA0XL9225A37A65C9
W446C428C,WA0XL6CC2A5D3171E
W4416C8CC,WA0XLF02398F5B5DD
W1076F3E0,WA0XLFB65A40C350E
W791FD40D,WA0XLA93C599462DF
W5DDF4230,WA0XL7B7DFB1EC3CB
W32039074,WA0XL62B0B85510C5
W5CC428B8,WA0XL402678D2B608
W95DC2850,WA0XLA824685DC665
W6E10EC3B,WA0XLBAFD12CC1F06
W9F20C29E,WA0XLBA5DDB30ACC3
W19A574FD,WA0XLC36024286E2A
WF2B9FCF7,WA0XLCD58080D3A4D
WF4BBADDE,WA0XLA2151789EC20
W089B7ABE,WA0XL53B40F76503D
W9468CF4C,WA0XL35450276E60C
WF2FC8DCD,WA0XLB4BA33B4A687
WA20A96AD,WA0XL2E3C8FD9F2C3
W0E05AC48,WA0XL1321179184A8
W79461DAC,WA0XL91CEA5D772E1
W52FB8CC7,WA0XLBF378FAF5CF5
WEE281A3F,WA0XL28473556F310
W535DF2B4,WA0XLE92589E08010
W00E48DAB,WA0XL6B4E5FA8275D
WAE814109,WA0XL89A5894C2E1D
W22A36396,WA0XL176CF50D5176
W2B2FCCCA,WA0XLA982A9FC1D52
WA04D96DA,WA0XLBFDBB39347A9
WCB2B55DF,WA0XLC4CF8AC519E1
WC2941B8B,WA0XL7175432E1891
W8DC84FE2,WA0XL5D2D62F2D7C8
WA611A5AA,WA0XLC7DE68EFAFC5
WBE3BB88D,WA0XLA8B8CBCDB5D5
WA1E37321,WA0XL7C61B52A96C0
W7F61B1F3,WA0XL4CF79D84320D
WB49B86B0,WA0XL992DC1E071A8
WACBC19E3,WA0XLD5668E3CB68B
WEEAC1DDD,WA0XLA4451451EBE4
WBFF82FA5,WA0XLF391944915C3
W0613B22E,WA0XLCF30AF0D5C6E
W2595A48A,WA0XLECD687598331
WD419724C,WA0XL92A86DAD70F1
WBE97B17D,WA0XLBF2319719C8B
W4E948487,WA0XL8A895BD73334
W770B7047,WA0XLF9CC45813C19
WE798AC42,WA1FEMC090025
WA664A1C1,WA0XLB51AF14647E7
W0E742B92,WA0XL0300D778E5AD
WFBE54A90,WA0XLEEFFBBF8E8ED
WFFFBD419,WA0RT3289
W3F94CD34,WA0XL7A64A66EAE56
W5F9C139E,WA0XL94C36E337C1E
WBAD854CB,WA0XLE5065B609F50
W466B84F9,WA0XL755327DC8D8D
W431D436D,WA0XL5FC29AFD25E7
W2FEDFA8A,WA0XL8A96C052A3DD
WCBD52BB3,WA0XL687FAADF40CC
WCBCC9BC0,WA0XL341474CE3608
W8AE68FE6,WA0XL2572A05B29C9
WDCDC0076,WA0XL7D9D2FAC77D9
W7772EA9B,WA0XL7CF4B6BB780E
WF44A7DAF,WA1FEMC100056
WFF416446,WA0XLBCFF30FF3352
W4EFDDB13,WA0XL8D6C4CE515E8
WEB482CF2,WA0XLD9FBCCEEC80C
WDD0D41DD,WA0XLE76ACDA259C8
W9DDD0D2C,WA0XL4D56E64C4B5C
W4C07B052,WA26071
WCACC4B7C,WA0XLE8496FC79582
W1FC0AFAE,WA0XL2BBB07221528
W3775C0DD,WA0XL2489338C115F
W868B28E7,WA0XL05DE4B9F5E3E
W9965D246,WA0XLEDEB07FB0143
WF322949E,WA0XLAD64EA4B0A3E
W14149B44,WA0XLF030A52B0AEB
WD84C6987,WA0XL548D6DE08C5C
W40EB5E55,WA0XL8A2D32208BFE
W4995BC47,WA0XLDD98C211F606
W6CCDCEE2,WA1FEMC070010
WCFD88F1A,WA0XL697009B09330
WF7AD0AFA,WA0XL8E91D07BC383
W3B58875B,WA1KG17148
W7420D320,WA0XL50268391FF54
W88934839,WA0XLA15328C4CB00
WBF5618BB,WA0XL18B4EF0DCA99
W2C9992B7,WA0XLC554195EC347
WEFF0B4E8,WA0XL2650A9526F80
W184B6EFB,WA0XL11130225E39D
WD1D13F77,WA0XL597F4F7D124B
W4DDB4804,WA0XLC85F0FED86D7
WFF77C7D5,WA0XLCFA85E308EA9
WEA279882,WA0XL527485842424
W843C22AA,WA0XLC457994ECA92
W4CEFB0BB,WA1FEMC070015
WE97532D5,WA0XL9886D8CA16D5
W5B414428,WA0XLFE9CA4159910
W4BD68A00,WA0XLF89FFBC36DFE
WB083893C,WA0XL23CF3D163EEA
WA84DDD8D,WA0XLB4611DB3F84B
WF54999CC,WA0XL906AA8DFF9D0
WD61286D9,WA0XLFC6A2ED4C242
WEC5F44F0,WA0XLC5E406ACFF5C
WADD05BF2,WA0XLD52381E026F6
W2A05E55C,WA0NGMCP59365
W3ECC1DA7,WA0XLF2EA1037EC60
WDD515525,WA0XLA6331C38083C
WF9D656D0,WA0XL8F6FDC00D908
W0A1C5358,WA0XLD6869D1722C9
W8FCB9AB9,WA0XL0A0882323A8E
W74C47480,WA0XLA2B94848A294
W1DD8AD0D,WA0XLF6898ED4FCB1
W6555AF43,WA0XLAF6F37C194EA
W6AE26736,WA0XL5AC720ACE87A
W83B32509,WA0XLF9547ECBE7FA
W7965EAE3,WA0XLC3805E53B7D5
W1D719797,WA0XLAE4E8099C197
W49534C5C,WA0RT0205
WB6EE7F32,WA0XL42660B6CFB13
W3C6E1B24,WA0XLE4D0403756BC
W64488448,WA0XL9CCE0C4CE5DB
W2F5D5A06,WA2PD19896
WE0DFED1A,WA0XL75CA96C4C810
W334E2F2C,WA0RT3298
W9408A046,WA0XL0C0399B4A6B0
W0324CCDC,WA0XL4CB5AB866189
W42D577C8,WA0XL9FAD4A40DB7F
W795BFAEA,WA0XL70A7D3AE1797
W1A73ED16,WA0XLEAD82F6EDCEA
W5D58455B,WA0XL3918E30D2B93
WE31B143C,WA0XLA8E3FFF9D113
W5520352A,WA1FEMC070015
W700C7441,WA0XL08523EBD2109
W1133A3CA,WA0XLF9CD64EFB75F
WF01437FA,WA0XLF61AFD8325BB
WE1921ADE,WA0XLB892573AA328
W717694DA,WA0XLFB9820450D2D
W80F978E3,WA0XLF8ABA675414B
W33DDFD94,WA0XLC18227C5A41A
W4E93A04B,WA0XL5BCD48EF46CF
W035B1629,WA0XL16B21892FE6A
W986078EA,WA0XLBF4AEF6ACFA6
WD7AE80E8,WA0XLEC545B1B0BC2
W3A77FC7E,WA0RT3299
W54AAF7E7,WA0XL7F3E4E945ED8
W88EB6CB1,WA0XLB56E350450BC
WA85DD64E,WA0XL28074BA35470
WF36619FE,WA0XL3F7E849174BA
WBBB8B718,WA0XLE997B2518E7B
W78EB2B7C,WA0XLD852A5A85DFA
W71B581F8,WA0XLC1258C5E2BB5
WC02D582B,WA0XL8DC5392C5710
W0D0DBDD8,WA0XLBE6940D7CA05
W7B157514,WA0XLDE9E3E541BB9
W0B0BBFA7,WA0XL9EDC34B8629B
W5664FA6F,WA0XL1F234F8F0F29
WE19FEE1B,WA0XL3F0A2EAC8959
W71813DC6,WA0XLC21948D24F94
W93F01928,WA0XL84BD94B1DDC2
WC309CB23,WA0XL4E967B4879FB
W3268FD00,WA0XL50FB26E6DA76
W8C59419A,WA0XL6D06AFA85A43
WA3484F28,WA0XL7A07D90CD223
W8EFF8414,WA0XL7EDAB24057DE
W22AF6A29,WA0XL5841FB3D32B9
WD46E684C,WA0XL4FA25E623F93
W8A2680C6,WA0XL1CCBD829CAA9
W88CE8829,WA1NLM1210
W30640D03,WA0XLD2FEAE88BA39
WDE96CE6B,WA0XLDD7ABACB6FE1
W50E40008,WA1KG8721
WCFF34493,WA0XL83A016211B73
W3C5A9F1D,WA0XLA4B69394139F
WD1D7F699,WA0XL61C422329C13
WAAA47FCA,WA0XL1430533FDA38
W1048E82D,WA0XL38B6508C0E47
WB6C73DBB,WA0XLB3939B636574
W919F7526,WA1PD159398
W1F8471A4,WA0XL5FE869C5F74B
W8B176A6F,WA0XLE80AD49FA4B8
WB938336E,WA0XL5FE3CA1A8234
W13C8A438,WA0XL76A8CC6B1C7E
W2CCB237B,WA0XL7659CE15F13D
W14001D14,WA0XLF63C0E6AA1B1
WE048841C,WA0XL5928A64F3C3C
W65EBB73B,WA0XLD391A5EBAC55
W8BB4EAA1,WA0XLF3B84CF5AEFD
WB1A99B2A,WA0NGMCP59375
WB743308C,WA0XL5664BF636AB6
WFA514EF6,WA0XL4D9174B3427D
W91B9947E,WA0XLC00BC5A62502
WE84297F2,WA0XL6F61C49A5A99
W1594FC4E,WA0XL6D161337A2FD
W239C20FF,WA0XLE24BFDC1C7A8
WAF33002D,WA0XLCA711713EC86
WEEC10526,WA0XL8C4A705C094D
WB0663E96,WA0XL2B5747AA72FC
W62A41224,WA0XLA2340C60D290
W8F18F4ED,WA0XLF62DCF4046EA
W8F0826FB,WA0XL817D9570A6F8
WACA45F83,WA0XLBD50AD70024E
WA42270C3,WA0XL0B433500DBA7
W38C9EA18,WA0XL49A42399161E
W98B5984F,WA0XL0C5945D62F89
W0184A235,WA0XL5F8D171AC26A
WA589EED4,WA0XLE47EE058FAFF
W231BDD47,WA1FEMC100006
W3C966107,WA0XL292F76981D57
W3ADDA945,WA0XL5710268FEBA2
WA486655B,WA0XL24BA51010087
WB1C2CBE7,WA0XL145C30FF564A
WD376D444,WA0XLB198E6E81381
WD747DCDF,WA0XL3C24326CA182
W44348B6A,WA0XL6790A4D47F87
W09DB91FD,WA0XL9024E4FB94F0
W0B822E42,WA0XL7669516DEB8C
WD8708D4F,WA0XL25FD417611B3
W2F4BA5A5,WA1FEMC100009
W12143C3C,WA0XL9949578DF7AA
W45394349,WA0XLC8DEC4429384
WE280BF0D,WA0XL87E497C5A3C3
WEE7ED7F4,WA0XLDA09ACA8A4CC
W36B887D7,WA0XL8415FC7D0F8F
W0BBAC9FA,WA0XLEBD650F1C76D
W9E4D8780,WA0XLDF972D8355FF
WFD00636F,WA0XL20AA1E4F651A
WB2B4B7BF,WA0XLE9492C53686A
W777936F2,WA0XL0E82E12CD93C
WC1039004,WA0XL6D0BDB65AA43
W4CAC6A63,WA0XLA4B69394139F
W75CCACEC,WA0XL946577B808C2
W9EEE19CA,WA0XLC7ABECF01501
W63AF1A4A,WA0XL3983E85EE48F
W665C0987,WA0XLA7CA78D9A005
W38352622,WA1FEMC010047
W5447E6FB,WA0NGMCP42976
WAFBA1C46,WA0XLF93B4F7BCE31
W141E147E,WA0XLBA233D9204F5
WB2B25B13,WA1KG11756
W77D1A1B6,WA0XL56E428857E30
WE2AE4FED,WA0XLF8A060073816
WA173006D,WA0XLC34F8A90EB90
WBC135E79,WA0XLB1EF8B4830DE
W78981557,WA0XL10DF160C9C01
WFDA251A5,WA10437
W0022A550,WA0XLFF2349E113E5
W59070D44,WA0XLADEFF7DDD77F
W0F8A6A41,WA0XLCDA3B08C6B35
W210BBF61,WA0XL176DCB6A3903
WEA5D2AFF,WA0XLE6C273D2104A
WFD008FD6,WA0XLE069512FF264
W7B78BE35,WA0XL41707E0E75DD
W4F9AE434,WA0XLC167929C274F
WBB986006,WA0XLBA3B5A04FBAA
W1FCF991C,WA0XL5FABCAD370F0
W0497EA29,WA0XLEF5B727E2DEC
W542A4E50,WA0XL26F184A18FF1
W784B1944,WA0XL04B7612C97F0
WCA884C8C,WA0XL13E203A633F3
WA3454A5C,WA0XL116680C55BF2
W7AB4750B,WA0XLDC4FB381DA0B
W834DD1C2,WA0XLB7FE0A12B879
W0CBA104A,WA0XL6408DFF7D4E4
WC24A68CC,WA0XLA982343C3050
W16DD794F,WA0XLB2CEE491D5B6
WA277A274,WA0XLCB329E42ACD2
W883FD343,WA0XLB53FA9D510B5
W40D4DD8B,WA0XL84328135BC7E
W337203B4,WA0XL50CB6653A656
W55E5E2BD,WA0XLF8BD51131777
W1CA9C6A5,WA0XL36226A934D9C
WA6E75D35,WA0XLC55945005071
W9875F59D,WA0XL5E0448B5147C
W37E8F6A3,WA0XLEC5457ACA07B
WDFE24D8C,WA0XL7B70ADCEDCF6
WFBE47F83,WA0LULDC297888
W2F40B0BE,WA0XL40510FFEE6A2
WC0EC00C3,WA0XLAA4BD8B0D507
W86652411,WA0XL3B123A62AAE6
W5F172D45,WA0XL48491255DF93
WDFFFE7F7,WA0XL49C8611FEA7F
W349E9BCD,WA0XLD248AD777B01
WF3F11F34,WA0XL2801A78AF47A
W4466D825,WA0XL0C19CF51D07F
WA6090999,WA0XLD3528A28E48D
WF3FFA7B3,WA0XLA8339D92D8EA
W89494F38,WA0XL2EFBA44D910C
WBB0BC4BC,WA0XL9B620C19BF9A
WBAE3949B,WA0XL5BA445497F83
WD0DE8DD7,WA0XL2FE043B3658B
WB97BEDB4,WA0XLE269A041ACFD
W3C581C1D,WA0XL7AD162C23F26
W59A06838,WA0XLE2462A7793BF
WF37A514F,WA0XL00E871A3B5D4
W799BBBB6,WA0XLC775E16D0056
W5A11AA55,WA0XL81516F8F0DB5
W054DCAD2,WA0XL87EA3A791F65
WCD917711,WA0XLAC0010E31B50
WB683343E,WA0XLE395094F8514
W5F97790B,WA8LS16331
WF3BFED3E,WA0XLF8D8E1EFB4E1
W63BBB9B4,WA0XL42B9176587ED
W74E76437,WA0XL72983CDB81D5
W7AA60992,WA0XLC35426183973
W5439DF2E,WA1FEMC120041
W523C21C3,WA0XLF79B8FCB910B
W01346939,WA0XL2AAE340514B0
W487E7443,WA0XLEFE2D00636DC
W24632FC1,WA0XL35ECEE4CF683
W3B63BCC0,WA0XLF77C211C3E2E
W609CAA9D,WA0XL0E58CD76294C
W3BCB3083,WA0XL3DF42E505555
W83267BEB,WA0XL3923D3BFD1FB
W1FAC6708,WA0XL81E4703E68F5
W78F881E0,WA0XL833B3766EEBF
WB1417AEA,WA0XLB8DA89FCDB64
WB4B430B3,WA0XL52F20F5C4980
W9F09BF98,WA0XL3B38E458DC12
WF06D69E0,WA0XL6CFFDA50CD26
W8B68B6B8,WA0XL3EB1D13D9B3A
WC59A7461,WA4CZ30702
WC0B709CC,WA0XL1F84F433EE7C
W0D9DE525,WA0XL7CC2D0F6DBDA
WF3692496,WA0XL83C7815C3C90
WAE6AF669,WA0XL590A2B73A402
W4F753348,WA0XL9DB6559DC38A
W34B44D44,WA0XL7601865265F3
W408A4758,WA0XLF02E610184E1
WAC8B94D8,WA0XL86F229AAA5A5
W208904E8,WA0XLBB1619857836
W5659D3BF,WA0XLB38D2C57C35D
WD3C44CC9,WA0XLCC23C15F0360
WBFF05BBB,WA1FEMC100006
W69C2DC3A,WA0XL3D46ADCCA584
W5420422C,WA0XL978BC5752111
WD400F094,WA0XLEA545B2340B1
W84EFF448,WA0XLDE81C46D7054
WF8409EC2,WA0XLD16A830C8FCA
WD58985BC,WA0XL2E1731A966C1
W18E5C29D,WA0XLA0B154690CD5
WC45503B3,WA0XL5C6669E0345E
WC3A23FA5,WA0XL706923ECE68E
WA7A802D2,WA0XL4F750F5FC5B7
W3358111B,WA0XLC39E6D4DA28B
W06C66B15,WA0XLEAF118858AF5
W9FE31B63,WA0XLE9DA0CD8240C
W31BE34A4,WA0XLE5962233D6EB
WEE769D1C,WA0XL064AAD9441B8
WA66A2A44,WA0XL8E6C8135415C
W5C605309,WA0XL55FA3BFA056D
W6CE41E41,WA1KG13827
WE59ED41F,WA0XL786D3994CD72
WAEB0380C,WA0XLAEE4281EA09A
W67557582,WA0XLDB5FFC1F4E72
WFDDB1840,WA0XLA477CB272D89
W7389840B,WA0XL151357B5668F
W56B94442,WA0XLAD3B57AC2742
W0A85429C,WA0XLA480A7215731
WFAB8FA4B,WA0XL629D69A7AA03
W461CC5C4,WA0XL46F8F28CFBAE
WBDF5115D,WA0XL15BF3E65D9F8
W64E949C8,WA0XLA7D1F0A2F5D2
WA6EBB0B4,WA1FEMC060011
WD63668D4,WA0XLC4773ED53CD1
WF14701AC,WA0NGMCP72847
WC9334C58,WA0XLA460AA7FA15E
WBA1E9D75,WA0XLC5F263047C34
WB4D44B95,WA0XLAD03DABBB222
WACC3C19C,WA0XLFC45BB0142E4
W889577AA,WA0XL44AB6EE6D090
WFFD41283,WA0XL65B75A7189EC
W47E23BCB,WA0XL909ABE384836
W3D1C1A9D,WA0XLFC28BECFF6EB
W9DFFF0D9,WA0XL6F9DF2421D44
W78E30209,WA0XLF4BC0CA3985C
WBE6AAD37,WA0XLCF9140B52725
W90A19169,WA0XLAE1D6EF864B5
W8848CAE8,WA0XLF313BEB3095C
WEDBEC8E9,WA0XLF83EF41272D4
W50029B58,WA0XLB51FC3C9E418
W7DC7CB8A,WA0XL218F088DD837
WE676FEF6,WA0XLC4357398D261
W92EEAC09,WA0XLA1ADD80960E4
W4DB7D886,WA0XLFF2983B88832
W9D2EE926,WA0XL23C6FDBF8A23
W7EE7F4FA,WA0XL49779889BCB7
W293AC77E,WA0XLAEF591081D3E
W50B294ED,WA0XLBE70CD67DE21
WF93832AC,WA0XL0916E759F4C7
W0549AD0C,WA0XLC2ADE5E96DB0
WA285D5D5,WA0XLFB477DB7E2FC
W1AE29E24,WA0XL9751018FEB2E
W6137AE78,WA0XL58A8A14A4481
W2E9D971F,WA8LS32642
W0DFA9957,WA0XLA838DE0F54A9
W5EA2F983,WA0XL7276D41875B2
W1B2BDAFD,WA0XL8FEE5173A0E6
W5D354277,WA0XL52F72A5E34C2
WC902908A,WA0XLB6AB9CB36229
W97B08C97,WA0XL5076443A1ACA
W8F0B0B06,WA0XL7D715B77C790
W439C0061,WA0XL9D6D584B2139
W3220E83E,WA0XL5A9598C5039C
WEFBBF7FE,WA0XL573FB921B175
W3DAF9407,WA0XLF731CFAD1820
WCFEA329C,WA0XLEF83AA72B261
W542C2597,WA0XL5FFC88D2AAF4
W442CDAAE,WA0XLB6A1D504A131
WDDFBAE3B,WA0XL0D985E3E47BD
WC67A7D86,WA0XL0E304DA98CE3
W3AC48C3F,WA0XLDF8D56B54428
W4481531C,WA0XL692273301138
WFB31FBD0,WA0XLB5E58E651EE2
WAA62F0A4,WA0XL9E743B78B763
WF9F5AF2D,WA20404
WE440408E,WA0XL279EFF2E8DF7
W58AD9E9B,WA0XLE9A2F8E30E10
WED847B82,WA0XL95A358E62E14
W8E90688A,WA1FEMC120102
WD7D13D07,WA0XL1B46474FD00B
W9206B028,WA0XL7CF4B6BB780E
W9EE8D4EE,WA0XL908B539500C4
WA1DA96B4,WA0XLD8C8559A2D1D
W533BB0BE,WA0XL7936BB8C0C76
WE91ED1F1,WA0XL8EE9593C0602
W92246331,WA0XL2EBB2A2F6CEA
W1BAB44B4,WA0XL8C7303D13304
WF5356E61,WA0XL73E186AF1165
W44FBF5BD,WA0XL73F8D2E5F1E0
WBA24CDAC,WA0XL2AA1DAB80436
W24058F73,WA0XLDADE473F58E7
WE46C3C74,WA0XL0957E5940141
WB11A2989,WA0XLBF5F813D7F98
W2B837F04,WA0XL6CB4F9DB4757
WD0DE6460,WA0XL97A358206899
WDDA88885,WA0XLC4CE81AD95FD
WE54B9171,WA1FEMC100094
WFB077633,WA1NLM280
W16DD069E,WA0XL1AD20ECD63E8
W439D796C,WA0XL22EE0326E09B
W10FDEC4A,WA0XLD48B0E761388
W06F33746,WA0XLC1053AE4E913
W7EDED9AA,WA0XLD24CCF60F4F1
W8004809D,WA0XLF7B91127E46C
W227582D8,WA0XL1DD2B852C395
WAF24A222,WA0XL88D749D2FBE3
W42777943,WA0XL12F581F6AC06
WAC3CC0C3,WA1FEMC120003
W5EBEB847,WA0XL74AD548C119F
WCC0C8448,WA0XL53B9842B27AB
W88A0459A,WA0XLEC708ED2AD66
W87AA6B29,WA0XL55EE1999E594
